dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,3,0.474341649025257,0.25,False,0.6779244603538268,1.172442699997191
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,4,0.5533985905294666,0.225,False,0.8677515372464072,1.1391524999999092
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,5,0.3162277660168382,0.375,False,1.060072075760385,1.0971538000012515
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,7,0.3952847075210476,0.2,False,0.9313876079828014,1.0890680000011344
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,6,0.474341649025257,0.175,False,0.8655243565039514,1.1289394000014
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,8,0.474341649025257,0.175,False,0.8208306792159263,1.0338161999970907
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,10,0.3162277660168382,0.725,False,0.9913297685646427,1.017763500000001
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,9,0.4743416490252571,0.075,False,0.8881473970684759,1.1216000999993412
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,12,0.6324555320336761,0.025,True,0.7196719157222646,1.0243531000014627
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,11,0.6324555320336758,0.075,False,0.8796364020431624,1.1122977000013634
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,13,0.5533985905294666,0.05,False,0.9288101474535958,1.095155099999829
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,14,0.3162277660168382,0.65,False,0.9024802471696897,1.1991214000008767
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,15,0.3952847075210476,0.375,False,0.9092551973647565,1.1902408999994805
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,1,0.4472135954999581,0.1,False,0.41604592948265173,1.050957200000994
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,16,0.474341649025257,0.175,False,0.9762148580447527,1.256630200001382
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,0,0.3354101966249685,0.8,False,0.3055334650177401,1.1673711000003095
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,18,0.474341649025257,0.05,False,0.8554210254273835,1.2881132000002253
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,17,0.474341649025257,0.25,False,0.7412388346368805,1.3618203999976686
"Weibull(k=1.5,s=1.0)",False,40,argmin_pyomo,19,0.39528470752104744,0.25,False,0.9736326222286029,1.3702307999992627
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,2,0.4472135954999581,0.2,False,0.27958410108249165,1.1877389999972365
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,3,0.5590169943749475,0.025,True,0.21915431203500532,1.1371225000002596
"Pareto(a=3.0,s=1.0)",False,20,argmin_pyomo,4,0.5590169943749475,0.175,False,0.346730088447087,1.127699800003029
