dist,under_h0,n,estimator,q,weight,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,14,0.014086183820898858,0.57,False,1.9290841179875167,0.4643950000008772
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,17,0.011649178983623951,0.4,False,1.9506435769022055,0.43849779999982275
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,18,0.022340404048847136,0.07,False,2.2079338640930044,0.43617079999967245
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,19,0.005976921888846801,0.615,False,1.8404170888400946,0.4181358000005275
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,20,0.008579552061070082,0.05,False,2.265877889055483,0.4371744000000035
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,21,0.0010821798211852706,0.67,False,1.8771394784846298,0.4080107000008866
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,22,0.006377502006161844,0.38,False,1.8908572137877562,0.4368274000007659
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,23,0.004450002312033797,0.4,False,1.76828755021695,0.41819480000049225
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,24,0.023153055442178536,0.02,True,2.365510683808912,0.4595906000013201
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,26,0.007762149042246555,0.275,False,1.8143128923172578,0.4223299000004772
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,25,0.0241076889794297,0.44,False,1.979543327112373,0.45079769999938435
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,27,0.006230458302434309,0.65,False,1.930795106467906,0.4343095000003814
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,28,0.00734374879578,0.465,False,1.845157132243301,0.39049080000040703
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,29,0.009787084598805118,0.18,False,2.106832005341571,0.434912799999438
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,30,0.012224590108681753,0.145,False,2.2336204301668543,0.4287516999993386
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,31,0.003563625651714668,0.18,False,2.160855695974202,0.4074823999999353
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,32,0.010210568672239104,0.065,False,1.783155609868398,0.4232365000007121
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,33,0.00990754430109621,0.395,False,2.0572598955304797,0.42117059999873163
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,34,0.008376570878607246,0.405,False,2.1802817886553116,0.4291892999990523
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,35,0.0026723179153442383,0.165,False,2.1386912925355914,0.41599719999976514
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,39,0.000888441077571644,0.69,False,2.005002070662017,0.3993229000006977
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,38,0.0068392456691036725,0.1,False,1.6178755815743098,0.4173465000003489
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,36,0.030532145268291032,0.085,False,1.8039129287982376,0.4433238999990863
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,37,0.0018311000228254282,0.665,False,1.8352590637835595,0.4362634999997681
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,40,0.010411087073384916,0.52,False,2.085733545133904,0.453028699999777
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,41,0.005210994412421811,0.66,False,1.8126891777460112,0.4476959999992687
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,42,0.002564834099045639,0.42,False,2.1189811301753037,0.4284115999998903
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,43,0.0015531322522103763,0.73,False,1.9687853857995885,0.4127862000004825
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,44,0.006491531370157336,0.645,False,1.9700815755464274,0.4441882999999507
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,45,0.004225818616636211,0.325,False,1.8270374705249532,0.4218956000004255
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,46,0.00535011441525402,0.09,False,1.8514210403726306,0.4110688000000664
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,47,0.003933336730844245,0.485,False,1.7905819743025655,0.4286463000007643
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,49,0.005680951803491707,0.37,False,2.1018779388321547,0.4446150999992824
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,50,0.01167154288748907,0.025,True,2.3454557422975473,0.44212420000076236
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,48,0.023948578676462207,0.23,False,1.7916815076494124,0.4599581999991642
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,1,0.09899387250439382,0.025,True,1.759419416064135,0.04084610000063549
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,0,0.10830097809052408,0.06,False,2.2199286469480977,0.05023280000023078
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,2,0.03391659992899396,0.5,False,1.955124017169734,0.04626089999874239
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,3,0.046013692414819375,0.315,False,2.146525941093219,0.0453655000001163
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,52,0.013601555082453632,0.04,True,1.7686924561546848,0.4151471999994101
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,53,0.0009859906691356735,0.155,False,2.1043328370118433,0.39632970000093337
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,51,0.0025139558575677564,0.485,False,2.1086327549211936,0.4233984000002238
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,4,0.012160158245483959,0.835,False,1.9390078254802527,0.052203899998858105
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,5,0.06109396755249266,0.265,False,2.2872006432846432,0.05086230000051728
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,6,0.024660944802831097,0.735,False,1.9223196956199482,0.047686500000054366
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,7,0.03018104065673557,0.55,False,1.9163980862447312,0.049392999999327
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,8,0.05290139730270314,0.46,False,1.9110054279375683,0.04916340000090713
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,54,0.0017073967889159295,0.405,False,1.8387183840436687,0.4161090999987209
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,9,0.10905274186778169,0.03,True,1.504884441731936,0.04991830000108166
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,10,0.07784398993768588,0.085,False,1.8678816794800612,0.051973700001326506
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,11,0.0600206950054224,0.4,False,2.2444489617381977,0.048325300000215066
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,13,0.04515017684171635,0.485,False,2.0322591810514425,0.04950749999989057
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,12,0.037235115536922436,0.715,False,2.062564273140396,0.05210319999969215
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,14,0.05642643747886995,0.245,False,1.8199359245164985,0.050101000000722706
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,15,0.06190093925339794,0.455,False,2.186508605392005,0.04855680000036955
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,16,0.0020514992518587357,1.0,False,2.04049996762767,0.050399100000504404
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,17,0.03051007480306211,0.515,False,2.104137620674184,0.050265699999727076
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,18,0.006718893427388302,0.92,False,2.208603371546805,0.04749730000003183
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,19,0.03680302740319129,0.385,False,1.6378787482883497,0.049938900001507136
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,20,0.02072611689439437,0.77,False,1.970886823757085,0.04911379999975907
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,55,0.0017395644644586847,0.665,False,1.9443408696290108,0.4116812000011123
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,21,0.019122028690418097,0.8,False,2.1935082260691576,0.051095900000291294
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,56,0.00421749740466313,0.33,False,1.8385266495116268,0.41829020000113815
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,22,0.043180770155295846,0.475,False,1.8886730195208068,0.04961929999990389
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,23,0.04081423808711889,0.325,False,2.0171858642392904,0.05125010000119801
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,24,0.026617886656721868,0.755,False,2.081776174590532,0.049753200000850484
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,26,0.003823552063836052,0.965,False,1.8448373948709165,0.04494369999883929
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,25,0.0586492591747282,0.21,False,1.8309530028505918,0.05133089999981166
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,27,0.03853570821596154,0.5,False,2.088785661727693,0.05070999999952619
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,57,0.004357678243853955,0.535,False,2.248672041382663,0.42583039999954053
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,28,0.032167085911588844,0.51,False,2.0094296188336997,0.05117699999937031
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,29,0.002008215622179286,0.99,False,2.027180777248611,0.052474699999947916
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,30,0.06571429212812079,0.36,False,2.215973460848417,0.0518874000008509
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,58,0.004405984824232605,0.04,True,1.818950652266547,0.3971555999996781
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,31,0.04628464537818418,0.495,False,1.9054448974664413,0.050679600000876235
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,32,0.05223268339223635,0.405,False,1.7850828840880024,0.04842869999993127
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,34,0.007709802062313941,0.94,False,1.9800114043483865,0.046648699999423116
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,33,0.031507579562697494,0.465,False,2.210033954416394,0.051726900001085596
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,35,0.04868673419418372,0.36,False,1.9809777495542513,0.05056280000098923
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,36,0.04917077845603769,0.415,False,1.8912228962998807,0.0525673000011011
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,37,0.06955870086567237,0.12,False,1.8864495200026017,0.05187370000021474
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,38,0.07900116942699766,0.09,False,1.9216034711437207,0.053948000000673346
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,39,0.013954504283884771,0.83,False,1.9715662699260579,0.05180130000007921
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,40,0.06631239868929187,0.625,False,2.2044223566332533,0.05222890000004554
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,41,0.044556841719869414,0.4,False,2.3296364293875182,0.0533199000001332
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,42,0.07680295794191683,0.08,False,2.1247034359658787,0.053092000000106054
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,43,0.08253739070703611,0.41,False,2.162430254114658,0.05481320000035339
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,44,0.013589957233058557,0.79,False,1.817343998692369,0.0514074000002438
"Uniforme(1.0,3.0)",True,20,argmin,2,laplace_1.0,59,0.011946180690835377,0.065,False,1.6079070111744747,0.44181190000017523
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,45,0.02848674662298861,0.555,False,2.0599320224978284,0.055387600001267856
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,46,0.09780354491677931,0.015,True,2.43484010750885,0.05328340000050957
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,47,0.08135477404517252,0.115,False,1.6993705562387178,0.05496029999994789
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,49,0.03524518699868508,0.49,False,1.9197100694990934,0.04937669999890204
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,48,0.007116541105627133,0.95,False,1.9726502420740442,0.052206200000000536
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,50,0.12431664692236595,0.01,True,2.4058806840336207,0.05131989999972575
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,51,0.025464140334189523,0.6,False,1.9491098079553473,0.050926599999002065
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,52,0.052350424175592984,0.285,False,1.8827755507939514,0.049605599999267724
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,53,0.0977238717526849,0.125,False,1.704526650789767,0.05016609999984212
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,54,0.025681626335408738,0.645,False,2.1761432684778983,0.0503009000003658
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,55,0.008051919731965621,0.95,False,1.8884336437943823,0.04741649999959918
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,56,0.04735600073476347,0.435,False,1.9043589091711066,0.049433899999712594
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,58,0.07839337834380634,0.115,False,2.2244622842846984,0.04559320000043954
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,57,0.047427955084796296,0.425,False,2.0927591493195816,0.05025939999904949
"Uniforme(1.0,3.0)",True,20,median,1,gauss_1.0,59,0.08207641583483866,0.13,False,2.3888676546658303,0.049181800000951625
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,0,0.06192852237922902,0.38,False,1.9700036795461542,0.051204400000642636
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,1,0.031640413362753375,0.65,False,1.7036048390328609,0.05001239999910467
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,2,0.06630154614719394,0.65,False,1.897414626280796,0.04634749999968335
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,3,0.08249161142127295,0.055,False,2.2922559497914996,0.049331899999742745
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,5,0.047821266433940066,0.64,False,1.9421904976244864,0.049186700000063865
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,4,0.13053988465017496,0.015,True,2.2308084483592046,0.05014440000013565
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,6,0.035667314634929094,0.87,False,1.8488041637656953,0.04963260000113223
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,10,0.019026028460585542,0.96,False,1.9797725677898668,0.042255199999999604
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,7,0.0550666270790182,0.735,False,1.9271930027284407,0.0506041999997251
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,8,0.04434889924915894,0.875,False,1.924417618283798,0.050829900001190254
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,9,0.08295896242457482,0.16,False,2.2978257171241516,0.050304500000493135
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,12,0.0636812105321325,0.425,False,1.852733084470682,0.049351499999829684
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,11,0.1446784242972056,0.065,False,2.392825097342203,0.05139610000151151
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,13,0.17037422364127097,0.005,True,1.533880578659533,0.047998500000176136
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,14,0.05688447318774495,0.735,False,1.9702191855608935,0.05196380000052159
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,15,0.10587983150458635,0.005,True,1.5758365514961579,0.04999580000003334
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,16,0.09718250951352306,0.025,True,2.18768735105527,0.05124179999984335
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,17,0.018131045949503828,0.88,False,2.126887400245585,0.05091879999963567
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,18,0.032514900301669744,0.74,False,2.3232017645888274,0.05092700000022887
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,19,0.02193799411591604,0.7,False,2.0023224616630153,0.05140190000020084
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,21,0.036934247393698744,0.8,False,2.1768247081191703,0.04953120000027411
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,20,0.04566779913144672,0.385,False,1.6272520240680453,0.05066620000070543
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,22,0.006595147207867301,1.0,False,2.048973641935476,0.051025900000240654
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,23,0.055006463684534136,0.6,False,2.018892785347086,0.050872899999376386
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,24,0.11792706070924369,0.035,True,2.421162967975822,0.04905810000127531
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,25,0.04203047093791247,0.365,False,2.152820646757803,0.04857120000087889
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,26,0.08152303282752153,0.165,False,2.0024462410793484,0.050868199999968056
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,27,0.025709397189992267,0.905,False,2.0672610842364083,0.0534142000014981
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,28,0.016409816218220456,0.79,False,1.8337187352378597,0.05147500000020955
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,29,0.05802824976867376,0.325,False,1.9195839315874919,0.05160330000035174
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,32,0.03288799588713153,0.745,False,2.0130433851622644,0.05408710000119754
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,30,0.09290452631057451,0.035,True,1.75382452919274,0.056563500000265776
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,33,0.031015468736270906,0.7,False,2.1113212112798188,0.0534905999993498
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,35,0.04346388290887424,0.455,False,1.9715689123278908,0.05328440000084811
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,34,0.09709345038788587,0.05,False,2.431807420147619,0.056205499999123276
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,31,0.08278147790055934,0.145,False,1.9248290390029648,0.07502360000034969
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,36,0.036335908905629516,0.415,False,1.8565361245313183,0.05725510000047507
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,37,0.06827472882219292,0.565,False,1.7546165839452912,0.05489309999938996
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,38,0.0397315697373859,0.49,False,2.2785075091797236,0.05272930000137421
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,39,0.12557892562421114,0.01,True,1.6203181340259065,0.05167739999887999
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,40,0.0468483585963506,0.3,False,2.230396332029811,0.05408220000026631
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,41,0.1016121560470794,0.035,True,1.4642888127242304,0.051632800001243595
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,42,0.026963412133282526,0.735,False,2.2092643483332246,0.053793600000062725
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,43,0.01664772048846791,0.84,False,1.827950064613404,0.04976610000085202
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,45,0.03310951674226404,0.455,False,1.8498135852350532,0.050391599999784376
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,44,0.07747452350133839,0.12,False,2.220269116531737,0.052426500000365195
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,47,0.12123455844323153,0.015,True,1.667038689740904,0.04758200000105717
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,46,0.025235502152364,0.7,False,1.935801244038768,0.050751800001307856
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,48,0.01614821860958793,0.845,False,2.0216037968681886,0.05034960000011779
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,49,0.059215388593109354,0.2,False,2.1978572771639406,0.05316039999888744
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,50,0.11397616745566967,0.02,True,2.347126857021185,0.05360860000109824
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,51,0.02837832457027125,0.705,False,1.9688709100927575,0.05116439999983413
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,52,0.030230799180290577,0.66,False,2.096667849552718,0.051013199999943026
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,53,0.045782854345838536,0.425,False,1.8051919713526963,0.0522504000000481
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,54,0.06593371451259183,0.255,False,2.1464265461404843,0.051603599998998106
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,55,0.05651915416106075,0.38,False,1.815619104848151,0.052254399999583256
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,56,0.07510919356984203,0.31,False,2.2088178742429423,0.05156210000131978
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,57,0.03484074663465155,0.655,False,1.8938679726949512,0.05121499999950174
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,58,0.03429914256427076,0.89,False,2.0936834921873864,0.052685399999973015
"Uniforme(1.0,3.0)",True,20,median,1,laplace_1.0,59,0.07437871958214537,0.315,False,1.760974249213809,0.046172099999239435
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,0,0.0022781247644864952,0.445,False,2.0662372512354117,0.05068260000007285
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,1,0.0016116945993980562,0.63,False,1.982445523075164,0.046488899999530986
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,3,0.013368295793950352,0.01,True,2.2645915006883834,0.04572390000066662
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,2,0.002158727248001594,0.43,False,1.873556038294732,0.05167249999976775
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,4,0.00036639904702775875,0.77,False,1.9177640518714472,0.04908199999954377
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,5,0.00493288032370771,0.255,False,1.8028426221581388,0.05026440000074217
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,6,0.014559716059649066,0.02,True,1.6585835544276262,0.04859329999999318
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,7,0.001671956666090431,0.585,False,1.7009079517116779,0.049595700000281795
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,8,4.283154201534707e-05,0.98,False,2.007151728796874,0.05068250000113039
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,9,0.004564577203283935,0.2,False,2.161288242077145,0.050144900000304915
"Uniforme(1.0,3.0)",True,20,median,2,gauss_1.0,10,0.0032050161535958415,0.45,False,2.2441507796649525,0.04985269999997399
