dist,under_h0,n,estimator,rep,statistic,p_value,reject,theta_hat,time_s
"Uniforme(1.0,3.0)",True,20,median,13,0.5590169943749475,0.905,False,2.0819040714464494,0.010869399999137386
"Uniforme(1.0,3.0)",True,20,median,14,0.7826237921249264,0.21,False,2.21350053420464,0.011584099999708997
"Uniforme(1.0,3.0)",True,20,median,15,0.5590169943749475,0.475,False,2.405842997715279,0.010536099999626458
"Uniforme(1.0,3.0)",True,20,median,16,0.5590169943749475,0.26,False,2.086216541639612,0.011082600000008824
"Uniforme(1.0,3.0)",True,20,median,17,0.3354101966249685,0.81,False,2.055496255186662,0.011053599999286234
"Uniforme(1.0,3.0)",True,20,median,18,0.3354101966249685,0.93,False,1.8476562901582916,0.012729799999760871
"Uniforme(1.0,3.0)",True,20,median,19,0.5590169943749475,0.34,False,1.7038540442428625,0.010787100000015926
"Uniforme(1.0,3.0)",True,20,median,20,0.22360679774997919,0.925,False,1.9688524118565924,0.012062799999512208
"Uniforme(1.0,3.0)",True,20,median,21,0.5590169943749475,0.4,False,1.9342349365604026,0.011838200000056531
"Uniforme(1.0,3.0)",True,20,median,22,0.447213595499958,0.715,False,2.1582048150335313,0.010045399999398796
"Uniforme(1.0,3.0)",True,20,median,23,0.447213595499958,0.37,False,2.1349345223909357,0.012690900000052352
"Uniforme(1.0,3.0)",True,20,median,24,0.3354101966249685,0.97,False,1.7149081973165292,0.011465199999292963
"Uniforme(1.0,3.0)",True,20,median,25,0.3354101966249685,0.83,False,1.9499906374485576,0.010787299999719835
"Uniforme(1.0,3.0)",True,20,median,26,0.223606797749979,0.965,False,2.0233500142412058,0.010413099999823316
"Uniforme(1.0,3.0)",True,20,median,27,0.5590169943749475,0.475,False,1.6172909651502243,0.01164749999952619
"Uniforme(1.0,3.0)",True,20,median,28,0.4472135954999579,0.41,False,1.9975917758245059,0.0111960000003819
"Uniforme(1.0,3.0)",True,20,median,29,0.3354101966249684,0.935,False,1.9459235905844205,0.0107268000001568
"Uniforme(1.0,3.0)",True,20,median,30,0.447213595499958,0.535,False,1.9518408290600928,0.011675300000206335
"Uniforme(1.0,3.0)",True,20,median,31,0.22360679774997919,0.945,False,2.0869988821943024,0.012141600000177277
"Uniforme(1.0,3.0)",True,20,median,32,0.670820393249937,0.19,False,2.008745537132581,0.01096979999965697
"Uniforme(1.0,3.0)",True,20,median,33,0.670820393249937,0.145,False,2.1889843846444617,0.011196400000699214
"Uniforme(1.0,3.0)",True,20,median,34,0.3354101966249685,0.86,False,2.1451536486313296,0.011608400000113761
"Uniforme(1.0,3.0)",True,20,median,35,0.670820393249937,0.045,True,1.581304803921895,0.01114519999919139
"Uniforme(1.0,3.0)",True,20,median,36,0.33541019662496857,0.745,False,1.9573730686594195,0.010887099999308703
"Uniforme(1.0,3.0)",True,20,median,37,0.22360679774997919,0.905,False,1.9717437480083866,0.011462200000096345
"Uniforme(1.0,3.0)",True,20,median,38,0.5590169943749475,0.665,False,1.6919481709464474,0.010877199999413278
"Uniforme(1.0,3.0)",True,20,median,39,0.44721359549995787,0.9,False,1.9992079047451607,0.01113320000058593
"Uniforme(1.0,3.0)",True,20,median,40,0.5590169943749475,0.48,False,1.946983339932656,0.010569999999461288
"Uniforme(1.0,3.0)",True,20,median,41,0.22360679774997894,0.99,False,1.983929744244501,0.010614800000439573
"Uniforme(1.0,3.0)",True,20,median,42,0.670820393249937,0.035,True,1.720929416066989,0.010771500000373635
"Uniforme(1.0,3.0)",True,20,median,43,0.33541019662496857,0.545,False,1.7532177827542017,0.011450500000137254
"Uniforme(1.0,3.0)",True,20,median,44,0.447213595499958,0.575,False,2.289083590328953,0.01065530000050785
"Uniforme(1.0,3.0)",True,20,median,45,0.447213595499958,0.645,False,1.9300462779842813,0.011363300000084564
"Uniforme(1.0,3.0)",True,20,median,46,0.3354101966249685,0.915,False,2.0176717240627786,0.014474299999164941
"Uniforme(1.0,3.0)",True,20,median,47,0.3354101966249685,0.775,False,1.8237225989573995,0.009890299999824492
"Uniforme(1.0,3.0)",True,20,median,48,0.3354101966249685,0.86,False,1.909539102640542,0.011728100000254926
"Uniforme(1.0,3.0)",True,20,median,49,0.4472135954999581,0.325,False,1.9648778684950292,0.010878600000069127
"Uniforme(1.0,3.0)",True,20,median,50,0.4472135954999581,0.28,False,1.8154350875120584,0.009941799999978684
"Uniforme(1.0,3.0)",True,20,median,51,0.447213595499958,0.56,False,2.0124862722821746,0.012704499999927066
"Uniforme(1.0,3.0)",True,20,median,52,0.3354101966249685,0.92,False,2.1486333309522054,0.011943000000428583
"Uniforme(1.0,3.0)",True,20,median,53,0.5590169943749475,0.365,False,2.256752713918959,0.01045319999957428
"Uniforme(1.0,3.0)",True,20,median,54,0.3354101966249685,0.82,False,2.224166586965091,0.01101569999991625
"Uniforme(1.0,3.0)",True,20,median,55,0.6708203932499369,0.22,False,1.9313689857538479,0.011604399999669113
"Uniforme(1.0,3.0)",True,20,median,56,0.4472135954999581,0.395,False,2.021841162946995,0.01093829999990703
"Uniforme(1.0,3.0)",True,20,median,57,0.447213595499958,0.73,False,2.2190457641600316,0.010907799999586132
